product_description,product_brand_id,product_image,product_name,product_id,product_category_id
"Thiết kế đối xứng dễ dàng sử dụng cho cả hai tay, Chuột có khả năng kết nối không dây tiện lợi từ 8 -10m, Độ phân giải cao 1200 DPI giúp chuột di chuyển mượt mà, Chuột sử dụng pin 1 x AA mang lại thời gian sử dụng lâu, Chuột có khả năng tự động tắt khi không sử dụng, Độ bền nút lên đến 5 triệu lần, sử dụng bền bỉ, lâu dài",46,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/692/10045508-chuot-khong-day-micropack-mp-791w-trang-1.jpg,Chuột không dây Micropack MP-791W Trắng,233,46
"Thiết kế đối xứng, sử dụng cho cả người thuận tay trái và tay phải, Độ phân giải 1600 dpi giúp thực hiện các thao tác chuột trơn tru, Chuột mỏng với độ dày 28mm dễ dàng mang theo trong túi xách, Ngoài 3 nút cơ bản, chuột được tích hợp thêm nút ""quay lại"" tiện lợi, Trang bị đèn LED xanh phản chiếu ánh sáng chính xác hơn, Chức năng click yên tĩnh, không tạo ra tiếng lách cách khi nhấp chuột, Kết nối thông qua Bluetooth 4.2, trang bị đèn báo khi sắp hết pin, Tùy chỉnh chế độ thuyết trình thông qua App ""ELECOM Mouse Assistant",42,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/880/10052252-chuot-khong-day-yen-tinh-elecom-m-tm10bb-xanh-duong-1.jpg,Chuột không dây yên tĩnh Elecom M-TM10BB,234,42
"Thiết kế độc lạ, làm nổi bật không gian làm việc của bạn, Chuột POP Logitech có tính năng tùy chỉnh emoji vui nhộn, Công nghệ SilentTouch đem lại sự yên tĩnh khi bạn click chuột, Chuyển đổi nhanh chóng với nút cuộn thông minh SmartWheel, Sử dụng công nghệ Bluetooth để kết nối với 3 thiết bị cùng lúc, Sử dụng pin tiết kiệm và lâu dài với tuổi thọ pin đến 24 tháng",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/812/10051888-chuot-khong-day-logitech-pop-with-emoji-hong-1.jpg,Chuột không dây Logitech POP Emoji Hồng (910-006516),235,40
"Thiết kế độc lạ, làm nổi bật không gian làm việc của bạn, Logitech POP Mouse có tính năng tùy chỉnh Emoji vui nhộn, Công nghệ SilentTouch đem lại sự yên tĩnh khi bạn click chuột, Chuyển đổi nhanh chóng với nút cuộn thông minh SmartWheel, Sử dụng công nghệ Bluetooth để kết nối với 3 thiết bị cùng lúc, Sử dụng pin tiết kiệm và lâu dài với tuổi thọ pin đến 24 tháng",40,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/866/10055222-chuot-khong-day-logitech-pop-tim-910-006621-1.jpg,Chuột không dây Logitech POP Emoji Tím (910-006621),236,40
"Thiết kế\xa0Ergonomic giúp trải nghiệm cầm nắm thoải mái, Cảm biến Pixart cao cấp với độ phân giải lên tới 1600 DPI, Công nghệ Smart Power Saving giúp tiết kiệm năng lượng, Chuột không dây, kết nối Wireless 2.4G\xa0(Nano Receiver), Khoảng cách kết nối tối đa 10m và góc nhận sóng 360 độ",41,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/860/10054701-chuot-khong-day-zadez-m-326g-xam-1.jpg,Chuột không dây Zadez M-326,237,41
"Trọng lượng nhẹ, thiết kế đặc biệt cho công việc phòng thu hoặc DJ, Phần đệm tai êm ái giúp làm giảm áp lực, tăng sự thoải mái khi đeo, Thiết kế close back\xa0tái hiện âm thanh trung thực, chất lượng âm bass tốt, Dải tần rộng 21Hz – 18KHz giúp tái tạo nhiều âm sắc khác nhau, Sử dụng jack cắm 3.5mm cho khả năng kết nối đa dạng với các thiết bị, Kèm theo jack chuyển 6.3mm cho người dùng thêm lựa chọn tiện lợi, Thoải mái trò chuyện mà không cần ngồi gần máy tính nhờ cáp nối dài 3m",53,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/763/10050547-tai-nghe-chup-tai-sennheiser-hd-206-wired-1.jpg,Tai nghe chụp tai Sennheiser HD 206 Wired,238,53
"Trọng lượng nhẹ, đệm tai làm bằng chất liệu da êm ái tối ưu, không sợ đau tai, Bộ xử lý chống ồn HD QN1 & bộ xử lý tích hợp V1 loại bỏ âm thanh tần số cao, Có đến 4 micro mỗi chụp tai, thu chính xác âm thanh để phân tích và khử ồn, Bộ màng loa 30mm với phần rìa mềm giúp thưởng thức âm nhạc chân thực, Thời gian sạc pin nhanh chóng, chỉ tốn khoảng 3.5 giờ để sạc đầy tai nghe, Công nghệ mã hóa hóa âm thanh LDAC giúp truyền dữ liệu nhanh gấp 3 lần, Trang bị công nghệ Bluetooth 5.2 cho kết nối siêu tốc, âm thanh mượt mà, Sở hữu 4 micrô dạng chùm & thuật toán AI tối ưu âm thanh, nghe gọi rõ né",56,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/807/10052478-tai-nghe-khong-day-sony-wh-1000xm5-bac-1.jpg,Tai nghe không dây Sony WH-1000XM5 Bạc,239,56
"Tích hợp cảm biến vân tay, mở khóa nhanh chóng và thanh toán chỉ với một chạm, Dung lượng pin 5000mAh sử dụng lâu dài, thoải mái tận hưởng mọi khoảnh khắc, Giải trí với hình ảnh sống động, chi tiết sắc nét trên màn hình lớn 6.7"" HD+, Hiệu suất vượt trội, xử lý mượt mà các tác vụ nhờ chip MediaTek Helio G85 mạnh mẽ, Chụp ảnh và quay phim chuyên nghiệp với cụm camera kép độ phân giải 50MP - 2MP, Tạo ra những bức ảnh chân dung rõ nét, tự nhiên với camera trước phân giải 8MP, Điện thoại Samsung hỗ trợ 2 khe SIM, dễ phân chia giữa liên lạc công việc & cá nhân",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1017/Samsung_Galaxy_A06_4G_4GB128GB_Xanh_nhạt1.jpg,Điện thoại Samsung Galaxy A06 4G 4GB/128GB Xanh nhạt,240,8
"Tính năng tự động ngủ sau 3 phút giúp tiết kiệm pin hiệu quả, Thiết kế bàn phím Fullsize, dễ dàng thao tác và sử dụng, Hành trình phím sâu,\xa0phím êm ái, không gây nhiều tiếng động, Chuột không dây nhỏ gọn, vừa tay, thuận tiện mang theo, Chuột không dây Prolink tương thích tốt với nhiều thiết bị",33,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/520/10037727-bo-ban-phim-chuot-vi-tinh-prolink-pcwm7003-1_1r0q-hf.jpg,Bộ bàn phím chuột vi tính Prolink PCWM7003,241,33
"Tấm nền Full HD cho hình ảnh rõ nét, dễ làm việc lâu dài, Công nghệ anti-glare giảm chói, bảo vệ mắt, hỗ trợ làm việc ngoài trời, RAM dung lượng 8GB đa nhiệm tốt, mở nhiều tab không giật, lag, Ổ cứng SSD 512GB giúp lưu trữ thoải mái, tốc độ cao, Dòng máy HP với vỏ nhựa bền chắc, bền bỉ để sử dụng lâu dài, Nhiều cổng kết nối, đáp ứng đa dạng nhu cầu chia sẻ dữ liệu, Thiết kế tối giản, chuyên nghiệp, dễ mang đi học, đi làm",16,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1166/10060088_-_Laptop_HP_250_G9_i3-1215U-8G-512GB-Win11__9Q905AT_.jpg,Laptop HP 250 G9 i3-1215U/8GB/512GB/Win11 (9Q905AT),242,16
"iPad Air M2 dòng\xa0Wifi Cellular - hỗ trợ cả Wifi lẫn eSIM để dùng mạng di động, Bộ nhớ trong lớn tới 256GB mở ứng dụng nhanh, lưu trữ được nhiều dữ liệu, RAM 8GB đa nhiệm tốt, mở nhiều ứng dụng và chuyển tab qua lại trơn tru, Máy tính bảng Apple dùng\xa0chip Apple M2 8 nhân mạnh mẽ, xử lý mượt các tác vụ, Camera trước và camera sau 12 MP chụp ảnh, quay video, video call rõ nét, Màn hình công nghệ Retina hiển thị hình ảnh với màu sắc chân thực và sống động, Màn hình\xa010.86"" độ phân giải\xa0(2360x1640) sắc nét, độ sáng tối đa đến 500 nits, Máy tính bảng có pin 28.93Wh cho thời lượng dùng kéo dài từ 9 - 10 tiếng, Giao diện đẹp mắt, nhiều tính năng mới thông minh với\xa0Hệ điều hành\xa0iPadOS 17",25,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/962/V-IPAD-AIR-M2-MUXH3ZA-XAM1.jpg,Máy tính bảng iPad Air M2 10.86 inch Wifi Cellular 256GB MUXH3ZA/A Xám,243,25
"iPad Air M2 dòng\xa0Wifi Cellular, hỗ trợ cả Wifi lẫn eSIM để dùng mạng di động mọi nơi, Máy tính bảng Apple dùng\xa0chip Apple M2 8 nhân mạnh mẽ, xử lý mượt các tác vụ, Bộ nhớ trong lớn tới 256GB mở ứng dụng nhanh, tha hồ lưu trữ các dữ liệu, RAM 8GB đa nhiệm tốt, mở nhiều ứng dụng và chuyển tab qua lại trơn tru, Màn hình lớn 12.9"" độ phân giải\xa0(2732x2048) sắc nét, độ sáng tối đa đến 600 nits, Màn hình công nghệ Retina hiển thị hình ảnh với màu sắc chân thực và sống động, Camera trước và camera sau 12 MP chụp ảnh, quay video, video call rõ nét, Máy tính bảng có pin 36.59Wh cho thời lượng dùng kéo dài từ 9 - 10 tiếng, Giao diện đẹp mắt, nhiều tính năng mới thông minh với\xa0Hệ điều hành\xa0iPadOS 17",25,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/962/10058190-iPad_Air_M2_12.9_inch_Wifi_Cellular_256GB_MV6V3ZAA_Xám1.jpg,Máy tính bảng iPad Air M2 12.9 inch Wifi Cellular 256GB MV6V3ZA/A Xám,244,25
"iPad Air M2 màn hình Retina 10.86"" hiển thị hình ảnh rõ nét, màu sắc chân thực, Màn hình độ phân giải\xa0(2360x1640) pixels, độ sáng tối đa lên đến 500 nits, Chip Apple M2 8 nhân mạnh mẽ, giúp xử lý tác vụ nhanh và mượt mà hơn, RAM 8GB đa nhiệm tốt, mở nhiều ứng dụng và chuyển tab qua lại trơn tru, Bộ nhớ trong 128GB đáp ứng tốt nhu cầu lưu trữ đa dạng của người dùng, Camera trước và camera sau 12 MP giúp chụp ảnh và quay video rõ nét, Máy tính bảng có pin 28.93Wh cho thời lượng dùng kéo dài từ 9 - 10 tiếng, Hệ điều hành\xa0iPadOS 17 giao diện đẹp mắt, dễ sử dụng, nhiều tính năng thông minh",25,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/962/V-IPAD-AIR-M2-MUWC3ZA-XAM1.jpg,Máy tính bảng iPad Air M2 10.86 inch Wifi 128GB MUWC3ZA/A Xám,245,25
"iPad thiết kế thời thượng, năng động cùng màu Vàng sang trọng, Trang bị chip Apple A14 Bionic 6 nhân cho hiệu năng mạnh mẽ, Bộ nhớ trong lên đến 256GB mang đến không gian lưu trữ vừa đủ, Màn hình Retina với kích thước 10.9 inch hiển thị hình ảnh sắc nét, Công nghệ Dolby Atmos cho không gian âm thanh chất lượng cao, Quay chụp nâng cao nhờ Camera chính 12MP quay Video chuẩn 4K, Tích hợp với nhiều phụ kiện như Apple Pencil, Magic Keyboard Folio",25,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/850/ipad-gen-10-wifi-256gb-mpqa3za-a-vang-2022-1.jpg,iPad Gen 10 Wifi 256GB 10.9 inch MPQA3ZA/A Vàng (2022),246,25
"iPhone 16 Series ngoại hình hoàn thiện cao cấp, thiết kế màu sắc mới đẹp mắt, Tấm nền Super Retina XDR hiển thị sắc nét, màu sắc sống động, chân thực, Chip Apple A18 Bionic 6 nhân mạnh mẽ, xử lý tốt mọi tác vụ, chơi game mượt mà, Hệ thống camera với cảm biến chính lớn tới 48MP, chụp ảnh và quay video sắc nét, Camera trước độ phân giải đến 12MP, chụp selfie rõ nét, đẹp tự nhiên và cuốn hút, Mạng di động 5G giúp xem trực tuyến, tải xuống các ứng dụng nhanh chóng, Điện thoại iPhone\xa016 Series đạt chỉ số kháng nước chuẩn IP68, yên tâm sử dụng",9,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/product/1020/V-IPHONE-16-DEN1.jpg,Điện thoại iPhone 16,247,9
"iPhone 16 Series ngoại hình hoàn thiện cao cấp, thiết kế màu sắc mới đẹp mắt, Tấm nền Super Retina XDR hiển thị sắc nét, màu sắc sống động, chân thực, Chip Apple A18 Pro siêu mạnh mẽ, xử lý tốt mọi tác vụ, chơi game mượt mà, Hệ thống camera với cảm biến chính lớn tới 48MP, chụp ảnh và quay video sắc nét, Camera trước độ phân giải đến 12MP, chụp selfie rõ nét, đẹp tự nhiên và cuốn hút, Mạng di động 5G giúp xem trực tuyến, tải xuống các ứng dụng nhanh chóng, Điện thoại iPhone\xa016 Series đạt chỉ số kháng nước chuẩn IP68, yên tâm sử dụng",9,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/product/984/V-IPHONE-16-PRO-TRANG1_kugd-5u.jpg,Điện thoại iPhone 16 Pro,248,9
"iPhone 16E thiết kế nguyên khối sang trọng, kính cường lực Ceramic Shield chắc chắn, Màn hình OLED 6.1 inch Super Retina XDR hiển thị sắc nét, chân thực, Chip A18 mạnh mẽ với 6 lõi CPU, GPU 4 lõi và Neural Engine 16 lõi, Hệ thống camera Fusion 48MP hỗ trợ chụp ảnh chất lượng cao, chụp ảnh sắc nét, Quay video 4K Dolby Vision với nhiều tốc độ khung hình, chống rung quang học, Hỗ trợ mạng 5G, Wi-Fi 6 và Bluetooth 5.3 kết nối nhanh chóng, Face ID nhận diện khuôn mặt\xa0 giúp mở khóa nhanh chóng và an toàn, Chống nước, chống bụi IP68 giúp bảo vệ tối ưu trong mọi điều kiện, Pin sử dụng lên đến 26 giờ, hỗ trợ sạc nhanh 20W, Âm thanh Dolby Atmos, HDR10+, Dolby Vision mang lại trải nghiệm giải trí đỉnh cao, Tính năng Apple Intelligence hỗ trợ AI, giúp tối ưu hiệu suất sử dụng",9,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1148/V-IPHONE-16E-128GB-TRANG.jpg,Điện thoại iPhone 16E,249,9
"Âm thanh rõ ràng,bass trầm ấm thích hợp nghe nhiều thể loại nhạc, Tai nghe có cấu tạo góc cong đặc biệt giúp âm thanh truyền tốt hơn, Jack cắm 3.5mm tương thích với nhiều thiết bị điện tử khác nhau, Trang bị Micro và nút điều khiển ngay trên dây cáp, dễ sử dụng, Dây cáp thiết kế dày có độ bền cao, chống rối, màu sắc đẹp",54,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/799/10051228-tai-nghe-co-day-pioneer-se-cl502t-k-den-1.jpg,Tai nghe có dây Pioneer SE-CL502T-,250,54
"Điện thoại Nokia 220 4G có ghi âm cuộc gọi, nghe đài FM, nghe nhạc MP3 không dây, Màn hình LCD, màn hình lớn 2.8” cho kích thước chữ lớn, hiển thị tốt hơn, Dung lượng pin đến 1450 mAh sử dụng trong nhiều ngày, sạc Type C sạc pin nhanh, Thiết kế nhỏ gọn cùng bàn phím lớn, có độ đàn hồi cao, thao tác thuận tiện, Tận hưởng chất lượng âm thoại trong trẻo, rõ nét với công nghệ 4G VoLTE, Lưu trữ danh bạ không giới hạn với khe cắm thẻ MicroSD lên đến 32GB",10,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1006/Nokia_220_4G_TA-1611_DS_VN_Cam1.jpg,Điện thoại Nokia 220 4G TA-1611 DS VN Cam,251,10
"Điện thoại Nokia nhỏ gọn, trọng lượng nhẹ 91.55 gram, dễ mang theo, Vỏ chất liệu nhựa cao cấp, độ bền cao, bảo vệ tốt khi va chạm, Camera phục vụ nhu cầu chụp cơ bản, đèn Led chiếu sáng tiện lợi, Tích hợp đài FM giúp người dùng cập nhật tin tức thời, Hỗ trợ khả năng kết nối nhanh chóng với Internet 4G, Có đến 2 khe Nano SIM hỗ trợ tốt công việc, thuận tiện liên lạc, Dung lượng pin điện thoại đến 1450 mAh, sử dụng bền bỉ nhiều ngày, Màn hình 2.4 inch, bàn phím lớn, dễ dàng thao tác gọi, nhắn tin",10,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1165/10060939-Điện_thoại_Nokia_3210_4G_TA-1615_DS_VN_Vàng.jpg,Điện thoại Nokia 3210 4G TA-1615 DS VN,252,10
"Điện thoại Nokia nhỏ gọn, trọng lượng nhẹ 91.55 gram, dễ mang theo, Vỏ chất liệu nhựa cao cấp, độ bền cao, bảo vệ tốt khi va chạm, Tích hợp đài FM giúp người dùng cập nhật tin tức thời, Hỗ trợ khả năng kết nối nhanh chóng với Internet 4G, Dịch vụ thoại chất lượng cao 4G VoLTE (thoại trên nền băng thông rộng), Có đến 2 khe Nano SIM hỗ trợ tốt công việc, thuận tiện liên lạc, Dung lượng pin điện thoại đến 1450 mAh, sử dụng bền bỉ nhiều ngày, Màn hình 2.4 inch, bàn phím lớn, dễ dàng thao tác gọi, nhắn tin",10,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1164/10060934-Điện_thoại_Nokia_HMD_105_4G_TA-1651_DS_VN_Đen.jpg,Điện thoại Nokia HMD 105 4G TA-1651 DS VN,253,10
"Điện thoại OPPO Reno12 F 5G màn hình AMOLED 6.7 inch, FHD+ hiển thị sống động, Bộ 3 camera sau 50MP - 8MP - 2MP quay phim, chụp ảnh chi tiết, độ sắc nét cao, Camera trước độ phân giải lên đến 32MP chụp ảnh chân dung đẹp tự nhiên, cuốn hút, Tần số quét màn hình cao đến 120Hz, thao tác lướt chạm cảm ứng nhanh nhạy, Chip Dimensity 6300 5G tốc độ tối đa đến\xa02.4 GHz, xử lý mượt từ tác vụ nhẹ đến nặng, Viên pin lớn dung lượng 5000mAh cho trải nghiệm học tập và giải trí liền mạch, Sạc nhanh SuperVooc 45W nạp đầy pin tức thì, tiếp nối cuộc vui trong chớp mắt, Mở khóa nhanh chóng, an toàn với trang bị cảm biến vân tay dưới màn hình, Hỗ trợ kết nối mạng 5G tiên tiến cho tốc độ truyền tải dữ liệu siêu nhanh chóng, Khung nhựa & mặt lưng thuỷ tinh hữu cơ sang trọng, thiết kế siêu mỏng nhẹ",12,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/949/10058227-Điện_thoại_OPPO_Reno12_F_5G_8GB256GB_Xanh_lá1.jpg,Điện thoại OPPO Reno12 F 5G 8GB/256GB Xanh lá,254,12
"Điện thoại OPPO Reno12 F 5G màn hình AMOLED 6.7 inch, FHD+ hiển thị sống động, Tần số quét màn hình cao đến 120Hz, thao tác lướt chạm cảm ứng nhanh nhạy, Chip Dimensity 6300 5G tốc độ tối đa đến\xa02.4 GHz, xử lý mượt từ tác vụ nhẹ đến nặng, Bộ 3 camera sau 50MP - 8MP - 2MP quay phim, chụp ảnh chi tiết, độ sắc nét cao, Camera trước độ phân giải lên đến 32MP chụp ảnh chân dung đẹp tự nhiên, cuốn hút, Viên pin lớn dung lượng 5000mAh cho trải nghiệm học tập và giải trí liền mạch, Sạc nhanh SuperVooc 45W nạp đầy pin tức thì, tiếp nối cuộc vui trong chớp mắt, Trang bị cảm biến vân tay dưới màn hình giúp mở khóa nhanh chóng và an toàn, Hỗ trợ kết nối mạng 5G tiên tiến cho tốc độ truyền tải dữ liệu siêu nhanh chóng, Khung nhựa & mặt lưng thuỷ tinh hữu cơ sang trọng, sắc Cam cùng họa tiết đẹp cuốn hút",12,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/949/10058226-Điện_thoại_OPPO_Reno12_F_5G_8GB256GB_Cam1.jpg,Điện thoại OPPO Reno12 F 5G 8GB/256GB Cam,255,12
"Điện thoại OPPO Reno13 F 4G màn hình AMOLED 6.7 inch, FHD+ hiển thị sống động, Cải tiến viên pin ""khủng"" 5800mAh, trải nghiệm học tập và giải trí liền mạch, Quay phim, chụp ảnh chuyên nghiệp, sắc nét với bộ 3 camera 50MP - 8MP - 2MP, Camera trước độ phân giải lên đến 32MP chụp ảnh chân dung đẹp tự nhiên, cuốn hút, Tần số quét màn hình lên đến 120Hz, thao tác lướt chạm cảm ứng nhanh nhạy, Chip MediaTek Helio G100 mạnh mẽ, xử lý mượt các tác vụ từ nhẹ đến nặng, Mở khóa và thanh toán trực tuyến nhanh chóng, an toàn với cảm biến vân tay, An tâm sử dụng bất kể thời tiết nhờ đạt chuẩn chống nước chống bụi IP66, IP68, IP69, Siêu sạc nhanh SuperVooc 45W nạp đầy pin tức thì, tiếp nối cuộc vui trong chớp mắt",12,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1126/OPPO_Reno13_F_4G_8GB256GB_Tím__CPH2701_.jpg,Điện thoại OPPO Reno13 F 4G 8GB/256GB,256,12
"Điện thoại OPPO Reno13 F 5G màn hình AMOLED 6.7 inch, FHD+ hiển thị sống động, Cải tiến viên pin ""khủng"" 5800mAh, trải nghiệm học tập và giải trí liền mạch, Chip Qualcomm Snapdragon 6 Gen1 5G mạnh mẽ, xử lý mượt các tác vụ từ nhẹ đến nặng, Hỗ trợ\xa0kết nối mạng 5G tiên tiến\xa0cho tốc độ truyền tải dữ liệu siêu nhanh chóng, Bộ 3 camera 50MP - 8MP - 2MP (có chống rung OIS), quay phim, chụp ảnh chuyên nghiệp, Camera trước độ phân giải lên đến 32MP chụp ảnh chân dung đẹp tự nhiên, cuốn hút, Tần số quét màn hình lên đến 120Hz, thao tác lướt chạm cảm ứng nhanh nhạy, Mở khóa và thanh toán trực tuyến nhanh chóng, an toàn với cảm biến vân tay, An tâm sử dụng bất kể thời tiết nhờ đạt chuẩn chống nước chống bụi IP66, IP68, IP69, Siêu sạc nhanh SuperVooc 45W nạp đầy pin tức thì, tiếp nối cuộc vui trong chớp mắt",12,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1126/OPPO_Reno13_F_4G_8GB256GB_Tím__CPH2701__65nr-4w.jpg,Điện thoại OPPO Reno13 F 5G 12GB/256GB,257,12
"Điện thoại OPPO Reno8 T 5G diện mạo mỏng nhẹ sang trọng, Màn hình OLED 6.7 inch mang đến hiển thị sống động, rõ nét, Camera trước 32MP cho ảnh chụp Selfie đẹp tự nhiên, sắc nét, Bộ 3 camera sau 108MP-2MP-2MP giúp quay chụp chuyên nghiệp, Bộ vi xử lý Snapdragon 695 5G mạnh mẽ, chơi game êm mượt, Hỗ trợ kết nối 5G, truyền tải và chia sẻ dữ liệu nhanh thần tốc, Dung lượng pin 4800mAh bền bỉ, tha hồ làm việc và giải trí, RAM 8GB đa nhiệm tốt, ROM 128GB lưu trữ được nhiều dữ liệu, Tích hợp 2 khe SIM, thuận tiện liên lạc cá nhân lẫn công việc",12,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/857/10054759-dien-thoai-oppo-reno8-t-5g-8gb-128gb-den-1.jpg,Điện thoại OPPO Reno8 T 5G 8GB/128GB Đen,258,12
"Điện thoại OPPO màn hình lớn 6.67"", phân giải HD+ hiển thị sống động, Camera chính lớn tới 50 MP cùng cảm biến Flicker quay phim, chụp ảnh sắc nét, Camera Selfie độ phân giải 5MP, chụp ảnh chân dung đẹp tự nhiên, cuốn hút, Chip Snapdragon 6s 4G Gen1 hiệu năng ổn định, thực hiện mượt mà các tác vụ, Viên pin dung lượng 5100mAh, làm việc và giải trí bền bỉ suốt ngày dài, RAM 6GB đa nhiệm mượt, bộ nhớ trong 128GB lưu được nhiều dữ liệu, Có 2 khe nano SIM tiện lợi phân chia các liên lạc cá nhân và công việc, Mở khóa siêu nhanh & an toàn với cảm biến vân tay & nhận diện khuôn mặt, Sạc đầy pin tức thì nhờ siêu sạc công suất lớn tới 45W đi kèm trong hộp",12,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/985/OPPO_A3_6GB128GB_Tím__CPH2669_1.jpg,Điện thoại OPPO A3 6GB/128GB,259,12
"Điện thoại OPPO màn hình lớn\xa06.56 inch, độ phân giải HD+ hiển thị sống động, Tần số quét màn hình đến 90Hz, thao tác lướt chạm cảm ứng nhanh nhạy, Chip MediaTek Helio G85 mạnh mẽ, xử lý mượt tác vụ giải trí hàng ngày, Camera sau độ phân giải 8MP - 2MP, đáp ứng tốt nhu cầu quay phim, chụp ảnh, Viên pin dung lượng 5000mAh, cho trải nghiệm học tập và giải trí liền mạch, RAM 4GB đa nhiệm mượt, bộ nhớ trong 128GB tha hồ lưu trữ dữ liệu, hình ảnh, Trang bị cảm biến vân tay, mở khóa nhanh chóng và an toàn chỉ với 1 chạm, Tích hợp đến 2 khe nano SIM, thuận tiện trong liên lạc cá nhân lẫn công việc",12,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/907/10056941-dien-thoai-oppo-a18-4gb-128gb-xanh-1.jpg,Điện thoại OPPO A18 4GB/128GB Xanh,260,12
"Điện thoại OPPO\xa0A18 màn hình lớn\xa06.56 inch, độ phân giải HD+ hiển thị rõ nét, Trang bị cảm biến vân tay, mở khóa máy và thanh toán nhanh chóng với 1 chạm, Tần số quét màn hình đến 90Hz, thao tác lướt chạm cảm ứng nhanh nhạy, Chip MediaTek Helio G85 mạnh mẽ, xử lý mượt tác vụ giải trí hàng ngày, Camera sau độ phân giải 8MP - 2MP, đáp ứng tốt nhu cầu quay phim, chụp ảnh, RAM 4GB đa nhiệm mượt, bộ nhớ trong 64GB đáp ứng nhu cầu lưu trữ, Tích hợp đến 2 khe nano SIM, dễ tách bạch giữa các liên lạc cá nhân & công việc",12,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1118/OPPO_A18_4GB64GB_Xanh__CPH2591_1.jpg,Điện thoại OPPO A18 4GB/64GB Xanh (CPH2591),261,12
"Điện thoại Realme C35 màu sắc thời thượng, thiết kế mỏng nhẹ sang trọng, Màn hình lớn 6.72 inch, độ phân giải Full HD+ cho trải nghiệm giải trí sống động, Chip MediaTek Helio G88 cho khả năng xử lý mượt mọi tác vụ từ nhẹ đến nặng, Hai camera sau AI 64MP - 2MP, chụp ảnh sắc nét và chi tiết đến từng điểm ảnh, Camera Selfie 8MP, chụp ảnh chân dung đẹp tự nhiên, chân thực và cuốn hút, Dung lượng pin 5000mAh tha hồ sử dụng làm việc, giải trí bền bỉ suốt ngày dài, RAM 6GB đa nhiệm tốt, ROM 128GB tha hồ lưu trữ mọi hình ảnh, video, dữ liệu, Siêu sạc nhanh SuperVOOC 33W, sạc đầy pin cấp tốc, không gián đoạn cuộc vui, Trang bị lên đến 2 khe Nano SIM, thuận tiện liên lạc trong cá nhân lẫn công việc",14,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/863/10055208-dien-thoai-realme-c55-6gb-128gb-den-1.jpg,Điện thoại Realme C55 6GB/128GB,262,14
"Điện thoại Samsung màn hình PLS LCD 6.7 inch, độ phân giải HD+ hiển thị đẹp mắt, Chip MediaTek Dimensity 6300 mạnh mẽ, hỗ trợ 5G nhanh thần tốc, RAM 4GB, bộ nhớ trong 128GB đủ để lưu trữ hình ảnh, dữ liệu, Hệ điều hành Android 15 tối ưu hiệu suất và trải nghiệm, Camera sau 50MP + 2MP, camera trước 8MP, hỗ trợ quay video Full HD, Pin dung lượng lớn 5000mAh kéo dài bền bỉ, liền mạch trải nghiệm, Bảo mật nâng cao với vân tay trên màn hình, nhận diện khuôn mặt, Thiết kế nguyên khối, khung viền và mặt lưng nhựa chắc chắn",8,https://cdn.nguyenkimmall.com/images/thumbnails/210/210/detailed/1142/SM-A066_Galaxy-A06-5G_Black_Back_q4vz-mr.jpg,Điện thoại Samsung Galaxy A06 5G 4GB/128GB,263,8
